Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2008-09-23,5.05,5.17,4.89,4.94,21576000.0,0.0,1.0,5.05,5.17,4.89,4.94,21576000.0
2008-09-24,5.03,5.05,4.85,4.88,13284500.0,0.0,1.0,5.03,5.05,4.85,4.88,13284500.0
2008-09-25,4.95,5.29,4.91,5.23,26068000.0,0.0,1.0,4.95,5.29,4.91,5.23,26068000.0
2008-09-26,5.01,5.21,4.96,5.16,19265300.0,0.0,1.0,5.01,5.21,4.96,5.16,19265300.0
2008-09-29,5.0,6.0,3.0,4.29,32847400.0,0.0,1.0,5.0,6.0,3.0,4.29,32847400.0
2008-09-30,4.49,5.25,4.22,5.25,18799700.0,0.0,1.0,4.49,5.25,4.22,5.25,18799700.0
2008-10-01,4.55,5.0,4.53,4.74,27342200.0,0.0,1.0,4.55,5.0,4.53,4.74,27342200.0
2008-10-02,4.6,4.85,4.13,4.14,24978500.0,0.0,1.0,4.6,4.85,4.13,4.14,24978500.0
2008-10-03,4.32,4.81,4.21,4.53,38166900.0,0.0,1.0,4.32,4.81,4.21,4.53,38166900.0
2008-10-06,4.26,4.36,4.01,4.23,26603100.0,0.0,1.0,4.26,4.36,4.01,4.23,26603100.0
2008-10-07,4.895,5.56,4.23,4.59,79681000.0,0.0,1.0,4.895,5.56,4.23,4.59,79681000.0
2008-10-08,4.45,4.742,3.99,4.05,46034100.0,0.0,1.0,4.45,4.742,3.99,4.05,46034100.0
2008-10-09,4.22,4.44,4.04,4.04,29086700.0,0.0,1.0,4.22,4.44,4.04,4.04,29086700.0
2008-10-10,3.85,4.3,3.51,3.81,32994400.0,0.0,1.0,3.85,4.3,3.51,3.81,32994400.0
2008-10-13,4.24,4.25,3.91,4.21,16132000.0,0.0,1.0,4.24,4.25,3.91,4.21,16132000.0
2008-10-14,4.5,4.52,4.15,4.27,27700900.0,0.0,1.0,4.5,4.52,4.15,4.27,27700900.0
2008-10-15,3.95,4.27,3.91,3.91,23157300.0,0.0,1.0,3.95,4.27,3.91,3.91,23157300.0
2008-10-16,4.01,4.23,3.65,4.12,29123000.0,0.0,1.0,4.01,4.23,3.65,4.12,29123000.0
2008-10-17,4.4,4.52,4.09,4.21,38905700.0,0.0,1.0,4.4,4.52,4.09,4.21,38905700.0
2008-10-20,4.25,4.31,4.0,4.11,22553800.0,0.0,1.0,4.25,4.31,4.0,4.11,22553800.0
2008-10-21,4.03,4.08,3.88,3.91,13700000.0,0.0,1.0,4.03,4.08,3.88,3.91,13700000.0
2008-10-22,3.86,3.91,3.59,3.62,15952100.0,0.0,1.0,3.86,3.91,3.59,3.62,15952100.0
2008-10-23,3.62,3.68,3.2,3.28,23892400.0,0.0,1.0,3.62,3.68,3.2,3.28,23892400.0
2008-10-24,2.91,3.19,2.78,3.03,25578500.0,0.0,1.0,2.91,3.19,2.78,3.03,25578500.0
2008-10-27,2.96,3.02,2.84,2.94,16610800.0,0.0,1.0,2.96,3.02,2.84,2.94,16610800.0
2008-10-28,3.13,3.14,2.65,2.84,24929700.0,0.0,1.0,3.13,3.14,2.65,2.84,24929700.0
2008-10-29,3.0,3.15,2.86,2.98,19945100.0,0.0,1.0,3.0,3.15,2.86,2.98,19945100.0
